item_id;pedido_id;produto_id;quantidade;preco_unitario
4111;1677;1;2;4500.0
4112;1677;2;1;120.0
4113;1678;2;2;120.0
4114;1678;6;2;350.0
4115;1678;7;1;400.0
4116;1678;3;1;200.0
4117;1679;4;2;1200.0
4118;1679;2;2;120.0
4119;1679;5;2;1500.0
4120;1679;7;1;400.0
4121;1680;2;2;120.0
4122;1681;4;1;1200.0
4123;1681;5;1;1500.0
4124;1681;7;1;400.0
4125;1682;2;1;120.0
4126;1683;4;1;1200.0
4127;1683;6;1;350.0
4128;1683;5;1;1500.0
4129;1683;2;1;120.0
4130;1684;1;1;4500.0
4131;1684;5;1;1500.0
4132;1685;3;1;200.0
4133;1686;3;1;200.0
4134;1686;7;1;400.0
4135;1686;5;1;1500.0
4136;1687;4;1;1200.0
4137;1687;2;1;120.0
4138;1687;6;2;350.0
4139;1687;5;1;1500.0
4140;1688;6;2;350.0
4141;1688;7;2;400.0
4142;1688;5;1;1500.0
4143;1688;1;2;4500.0
4144;1689;1;1;4500.0
4145;1689;7;1;400.0
4146;1689;6;1;350.0
4147;1690;3;1;200.0
4148;1691;1;1;4500.0
4149;1692;7;1;400.0
4150;1692;1;1;4500.0
4151;1692;4;1;1200.0
4152;1692;3;2;200.0
4153;1693;4;2;1200.0
4154;1693;6;2;350.0
4155;1693;1;2;4500.0
4156;1694;1;1;4500.0
4157;1694;5;2;1500.0
4158;1695;4;1;1200.0
4159;1695;5;1;1500.0
4160;1695;1;2;4500.0
4161;1696;3;2;200.0
4162;1697;1;1;4500.0
4163;1697;5;1;1500.0
4164;1697;4;1;1200.0
4165;1697;6;1;350.0
4166;1698;2;2;120.0
4167;1698;4;1;1200.0
4168;1698;3;2;200.0
4169;1699;5;2;1500.0
4170;1699;2;1;120.0
4171;1699;4;1;1200.0
4172;1700;2;2;120.0
4173;1700;3;2;200.0
4174;1700;5;1;1500.0
4175;1700;7;2;400.0
4176;1701;7;2;400.0
4177;1701;2;1;120.0
4178;1701;5;1;1500.0
4179;1702;1;2;4500.0
4180;1702;4;2;1200.0
4181;1702;2;2;120.0
4182;1702;5;1;1500.0
4183;1703;2;1;120.0
4184;1703;1;2;4500.0
4185;1704;1;2;4500.0
4186;1705;7;1;400.0
4187;1705;5;2;1500.0
4188;1705;1;2;4500.0
4189;1706;5;2;1500.0
4190;1706;4;1;1200.0
4191;1707;4;1;1200.0
4192;1707;6;1;350.0
4193;1708;3;1;200.0
4194;1708;2;2;120.0
4195;1708;6;2;350.0
4196;1708;1;1;4500.0
4197;1709;4;1;1200.0
4198;1709;3;1;200.0
4199;1709;2;2;120.0
4200;1710;3;2;200.0
4201;1710;6;1;350.0
4202;1711;3;2;200.0
4203;1712;4;1;1200.0
4204;1713;3;2;200.0
4205;1713;6;2;350.0
4206;1713;4;2;1200.0
4207;1713;2;1;120.0
4208;1714;4;2;1200.0
4209;1714;2;2;120.0
4210;1715;3;1;200.0
4211;1715;2;1;120.0
4212;1716;4;2;1200.0
4213;1716;3;1;200.0
4214;1716;7;1;400.0
4215;1716;6;1;350.0
4216;1717;2;1;120.0
4217;1717;5;2;1500.0
4218;1717;6;2;350.0
4219;1718;4;1;1200.0
4220;1718;5;2;1500.0
4221;1719;3;1;200.0
4222;1720;2;1;120.0
4223;1720;7;2;400.0
4224;1720;6;1;350.0
4225;1721;5;2;1500.0
4226;1721;3;1;200.0
4227;1721;1;1;4500.0
4228;1722;1;1;4500.0
4229;1723;5;1;1500.0
4230;1723;4;1;1200.0
4231;1723;1;1;4500.0
4232;1723;7;1;400.0
4233;1724;2;1;120.0
4234;1724;7;1;400.0
4235;1724;4;2;1200.0
4236;1724;3;1;200.0
4237;1725;1;2;4500.0
4238;1726;4;2;1200.0
4239;1726;1;1;4500.0
4240;1726;7;1;400.0
4241;1727;2;1;120.0
4242;1727;1;1;4500.0
4243;1728;7;1;400.0
4244;1728;4;1;1200.0
4245;1728;1;1;4500.0
4246;1729;3;2;200.0
4247;1729;4;1;1200.0
4248;1729;6;2;350.0
4249;1729;7;1;400.0
4250;1730;4;2;1200.0
4251;1730;3;1;200.0
4252;1731;1;2;4500.0
4253;1732;7;1;400.0
4254;1733;1;1;4500.0
4255;1733;5;1;1500.0
4256;1733;3;2;200.0
4257;1734;3;2;200.0
4258;1734;1;1;4500.0
4259;1734;5;1;1500.0
4260;1734;2;1;120.0
4261;1735;5;1;1500.0
4262;1735;7;1;400.0
4263;1736;4;2;1200.0
4264;1736;3;2;200.0
4265;1737;1;2;4500.0
4266;1737;7;1;400.0
4267;1737;3;2;200.0
4268;1737;6;1;350.0
4269;1738;6;1;350.0
4270;1738;1;2;4500.0
4271;1738;3;2;200.0
4272;1739;4;1;1200.0
4273;1739;6;1;350.0
4274;1739;1;2;4500.0
4275;1739;5;1;1500.0
4276;1740;2;1;120.0
4277;1741;3;2;200.0
4278;1741;4;1;1200.0
4279;1742;4;1;1200.0
4280;1743;1;1;4500.0
4281;1743;3;1;200.0
4282;1743;2;2;120.0
4283;1743;7;2;400.0
4284;1744;1;1;4500.0
4285;1744;4;2;1200.0
4286;1744;5;1;1500.0
4287;1745;6;1;350.0
4288;1745;4;2;1200.0
4289;1745;7;2;400.0
4290;1745;2;1;120.0
4291;1746;2;2;120.0
4292;1747;7;2;400.0
4293;1748;3;1;200.0
4294;1748;7;2;400.0
4295;1749;4;1;1200.0
4296;1749;1;1;4500.0
4297;1750;5;1;1500.0
4298;1750;6;1;350.0
4299;1750;1;2;4500.0
4300;1751;6;2;350.0
4301;1751;7;1;400.0
4302;1751;1;2;4500.0
4303;1751;5;2;1500.0
4304;1752;1;2;4500.0
4305;1752;6;2;350.0
4306;1753;4;2;1200.0
4307;1753;5;2;1500.0
4308;1754;7;2;400.0
4309;1754;5;1;1500.0
4310;1754;6;2;350.0
4311;1755;5;2;1500.0
4312;1755;3;1;200.0
4313;1756;3;1;200.0
4314;1756;5;2;1500.0
4315;1757;7;2;400.0
4316;1758;2;1;120.0
4317;1758;7;1;400.0
4318;1759;3;2;200.0
4319;1759;2;2;120.0
4320;1760;4;1;1200.0
4321;1761;2;2;120.0
4322;1761;4;1;1200.0
4323;1761;1;2;4500.0
4324;1761;6;1;350.0
4325;1762;3;1;200.0
4326;1762;5;1;1500.0
4327;1763;6;2;350.0
4328;1763;7;1;400.0
4329;1763;5;1;1500.0
4330;1764;7;2;400.0
4331;1765;3;2;200.0
4332;1766;2;2;120.0
4333;1767;1;2;4500.0
4334;1767;5;2;1500.0
4335;1767;2;1;120.0
4336;1768;6;2;350.0
4337;1768;3;2;200.0
4338;1768;1;2;4500.0
4339;1768;4;1;1200.0
4340;1769;1;2;4500.0
4341;1769;5;2;1500.0
4342;1770;6;1;350.0
4343;1771;7;2;400.0
4344;1771;5;2;1500.0
4345;1772;3;1;200.0
4346;1773;4;1;1200.0
4347;1773;5;2;1500.0
4348;1773;2;2;120.0
4349;1774;7;1;400.0
4350;1775;4;1;1200.0
4351;1775;2;1;120.0
4352;1776;5;1;1500.0
4353;1776;4;1;1200.0
4354;1776;6;2;350.0
4355;1776;1;1;4500.0
4356;1777;1;1;4500.0
4357;1778;7;1;400.0
4358;1778;1;2;4500.0
4359;1778;6;1;350.0
4360;1779;1;1;4500.0
4361;1779;3;2;200.0
4362;1779;5;1;1500.0
4363;1780;4;2;1200.0
4364;1780;2;2;120.0
4365;1780;5;1;1500.0
4366;1780;6;1;350.0
4367;1781;2;2;120.0
4368;1781;6;1;350.0
4369;1781;3;2;200.0
4370;1782;4;1;1200.0
4371;1782;5;1;1500.0
4372;1782;3;2;200.0
4373;1782;7;1;400.0
4374;1783;7;2;400.0
4375;1783;4;1;1200.0
4376;1783;2;1;120.0
4377;1783;5;2;1500.0
4378;1784;4;2;1200.0
4379;1784;1;1;4500.0
4380;1784;2;2;120.0
4381;1784;6;2;350.0
4382;1785;2;1;120.0
4383;1786;4;1;1200.0
4384;1786;2;1;120.0
4385;1787;3;1;200.0
4386;1787;6;2;350.0
4387;1787;2;2;120.0
4388;1788;4;1;1200.0
4389;1789;1;1;4500.0
4390;1789;2;1;120.0
4391;1789;6;1;350.0
4392;1789;7;2;400.0
4393;1790;2;2;120.0
4394;1791;7;2;400.0
4395;1791;5;1;1500.0
4396;1792;4;2;1200.0
4397;1792;5;1;1500.0
4398;1792;6;1;350.0
4399;1792;3;1;200.0
4400;1793;1;2;4500.0
4401;1793;6;2;350.0
4402;1793;5;1;1500.0
4403;1793;3;1;200.0
4404;1794;1;2;4500.0
4405;1794;2;1;120.0
4406;1794;4;1;1200.0
4407;1795;3;2;200.0
4408;1795;7;1;400.0
4409;1795;1;2;4500.0
4410;1795;2;1;120.0
4411;1796;4;2;1200.0
4412;1796;5;2;1500.0
4413;1796;1;1;4500.0
4414;1796;2;1;120.0
4415;1797;1;1;4500.0
4416;1798;4;1;1200.0
4417;1799;6;1;350.0
4418;1800;5;2;1500.0
4419;1800;4;2;1200.0
4420;1800;2;2;120.0
4421;1801;7;1;400.0
4422;1801;4;1;1200.0
4423;1802;7;1;400.0
4424;1803;4;1;1200.0
4425;1803;1;2;4500.0
4426;1803;3;1;200.0
4427;1804;7;2;400.0
4428;1804;6;1;350.0
4429;1804;5;2;1500.0
4430;1804;4;2;1200.0
4431;1805;4;2;1200.0
4432;1806;4;1;1200.0
4433;1806;5;1;1500.0
4434;1807;7;1;400.0
4435;1807;1;1;4500.0
4436;1807;4;1;1200.0
4437;1808;2;2;120.0
4438;1808;6;2;350.0
4439;1809;1;2;4500.0
4440;1809;4;1;1200.0
4441;1810;5;2;1500.0
4442;1810;4;2;1200.0
4443;1810;1;1;4500.0
4444;1811;5;1;1500.0
4445;1812;5;1;1500.0
4446;1813;5;1;1500.0
4447;1813;4;2;1200.0
4448;1813;6;1;350.0
4449;1814;5;1;1500.0
4450;1814;7;1;400.0
4451;1814;6;1;350.0
4452;1814;3;1;200.0
4453;1815;7;1;400.0
4454;1815;1;2;4500.0
4455;1815;5;2;1500.0
4456;1816;6;2;350.0
4457;1816;2;1;120.0
4458;1816;3;1;200.0
4459;1817;3;2;200.0
4460;1817;4;1;1200.0
4461;1817;5;2;1500.0
4462;1818;3;1;200.0
4463;1819;5;2;1500.0
4464;1819;4;2;1200.0
4465;1820;2;2;120.0
4466;1820;5;2;1500.0
4467;1820;7;2;400.0
4468;1820;1;1;4500.0
4469;1821;6;2;350.0
4470;1822;5;1;1500.0
4471;1822;7;2;400.0
4472;1822;4;2;1200.0
4473;1822;6;1;350.0
4474;1823;3;1;200.0
4475;1823;5;2;1500.0
4476;1824;7;2;400.0
4477;1825;4;1;1200.0
4478;1826;3;2;200.0
4479;1826;1;1;4500.0
4480;1827;7;2;400.0
4481;1827;4;2;1200.0
4482;1827;6;1;350.0
4483;1828;6;1;350.0
4484;1829;3;1;200.0
4485;1829;5;2;1500.0
4486;1830;3;2;200.0
4487;1830;7;2;400.0
4488;1830;2;2;120.0
4489;1831;2;2;120.0
4490;1831;3;1;200.0
4491;1832;6;2;350.0
4492;1832;2;2;120.0
4493;1833;7;1;400.0
4494;1833;2;2;120.0
4495;1834;2;1;120.0
4496;1834;3;2;200.0
4497;1834;1;2;4500.0
4498;1834;6;1;350.0
4499;1835;4;1;1200.0
4500;1835;2;2;120.0
4501;1835;5;1;1500.0
4502;1836;3;2;200.0
4503;1836;5;1;1500.0
4504;1837;7;1;400.0
4505;1837;5;2;1500.0
4506;1838;3;2;200.0
4507;1838;1;2;4500.0
4508;1838;4;2;1200.0
4509;1839;5;2;1500.0
4510;1840;7;1;400.0
4511;1840;6;1;350.0
4512;1840;3;1;200.0
4513;1840;5;2;1500.0
4514;1841;6;1;350.0
4515;1842;4;2;1200.0
4516;1843;1;2;4500.0
4517;1843;2;1;120.0
4518;1844;7;2;400.0
4519;1844;1;1;4500.0
4520;1844;6;2;350.0
4521;1845;1;2;4500.0
4522;1845;3;1;200.0
4523;1845;6;2;350.0
4524;1846;2;1;120.0
4525;1846;1;2;4500.0
4526;1846;7;1;400.0
4527;1847;4;1;1200.0
4528;1847;6;2;350.0
4529;1847;5;2;1500.0
4530;1847;1;2;4500.0
4531;1848;1;2;4500.0
4532;1849;6;1;350.0
4533;1849;7;2;400.0
4534;1850;1;2;4500.0
4535;1851;4;1;1200.0
4536;1851;7;2;400.0
4537;1852;5;1;1500.0
4538;1853;1;1;4500.0
4539;1853;3;2;200.0
4540;1853;6;2;350.0
4541;1853;2;1;120.0
4542;1854;3;2;200.0
4543;1854;5;2;1500.0
4544;1855;3;2;200.0
4545;1856;5;1;1500.0
4546;1856;4;1;1200.0
4547;1856;3;2;200.0
4548;1856;7;2;400.0
4549;1857;6;2;350.0
4550;1857;7;2;400.0
4551;1857;3;2;200.0
4552;1858;7;2;400.0
4553;1858;6;1;350.0
4554;1858;5;1;1500.0
4555;1859;5;2;1500.0
4556;1859;1;2;4500.0
4557;1859;6;1;350.0
4558;1860;7;1;400.0
4559;1860;1;1;4500.0
4560;1861;7;2;400.0
4561;1861;3;1;200.0
4562;1862;1;1;4500.0
4563;1862;2;1;120.0
4564;1863;7;1;400.0
4565;1863;3;1;200.0
4566;1863;1;2;4500.0
4567;1864;4;1;1200.0
4568;1864;1;2;4500.0
4569;1864;5;1;1500.0
4570;1865;3;2;200.0
4571;1866;7;2;400.0
4572;1866;5;2;1500.0
4573;1866;6;2;350.0
4574;1867;4;1;1200.0
4575;1867;6;2;350.0
4576;1868;6;1;350.0
4577;1868;4;1;1200.0
4578;1868;3;1;200.0
4579;1868;7;2;400.0
4580;1869;3;1;200.0
4581;1869;7;1;400.0
4582;1870;7;1;400.0
4583;1870;2;1;120.0
4584;1871;7;1;400.0
4585;1871;1;1;4500.0
4586;1872;7;1;400.0
4587;1872;6;2;350.0
4588;1873;1;2;4500.0
4589;1874;1;1;4500.0
4590;1875;3;2;200.0
4591;1875;4;2;1200.0
4592;1875;2;1;120.0
4593;1875;5;1;1500.0
4594;1876;4;1;1200.0
4595;1876;5;1;1500.0
4596;1876;1;2;4500.0
4597;1876;7;2;400.0
4598;1877;3;2;200.0
4599;1877;7;1;400.0
4600;1877;6;2;350.0
4601;1877;5;1;1500.0
4602;1878;3;1;200.0
4603;1879;5;2;1500.0
4604;1880;6;2;350.0
4605;1880;5;1;1500.0
4606;1880;2;1;120.0
4607;1880;1;2;4500.0
4608;1881;6;2;350.0
4609;1882;1;1;4500.0
4610;1882;4;1;1200.0
4611;1883;7;1;400.0
4612;1883;6;2;350.0
4613;1883;2;1;120.0
4614;1883;5;1;1500.0
4615;1884;5;1;1500.0
4616;1884;7;2;400.0
4617;1885;1;2;4500.0
4618;1885;6;2;350.0
4619;1886;6;2;350.0
4620;1887;5;1;1500.0
4621;1887;7;1;400.0
4622;1888;3;2;200.0
4623;1888;6;1;350.0
4624;1889;3;2;200.0
4625;1889;5;2;1500.0
4626;1890;1;1;4500.0
4627;1890;4;1;1200.0
4628;1890;6;2;350.0
4629;1890;5;2;1500.0
4630;1891;1;2;4500.0
4631;1891;5;2;1500.0
4632;1892;5;1;1500.0
4633;1892;4;1;1200.0
4634;1892;7;2;400.0
4635;1893;1;2;4500.0
4636;1893;2;1;120.0
4637;1893;5;1;1500.0
4638;1893;6;1;350.0
4639;1894;2;2;120.0
4640;1894;6;2;350.0
4641;1894;5;1;1500.0
4642;1895;4;2;1200.0
4643;1895;6;1;350.0
4644;1896;2;1;120.0
4645;1896;7;1;400.0
4646;1897;7;2;400.0
4647;1897;3;1;200.0
4648;1898;2;1;120.0
4649;1898;1;2;4500.0
4650;1899;5;2;1500.0
4651;1899;6;1;350.0
4652;1899;4;2;1200.0
4653;1899;7;2;400.0
4654;1900;2;2;120.0
4655;1900;6;1;350.0
4656;1901;2;1;120.0
4657;1902;3;1;200.0
4658;1902;2;2;120.0
4659;1902;4;1;1200.0
4660;1903;1;1;4500.0
4661;1903;3;1;200.0
4662;1903;2;1;120.0
4663;1903;5;1;1500.0
4664;1904;6;2;350.0
4665;1904;1;1;4500.0
4666;1904;7;2;400.0
4667;1905;6;1;350.0
4668;1905;7;1;400.0
4669;1905;5;1;1500.0
4670;1906;5;2;1500.0
4671;1907;1;1;4500.0
4672;1907;2;1;120.0
4673;1907;5;1;1500.0
4674;1907;4;2;1200.0
4675;1908;6;1;350.0
4676;1909;1;1;4500.0
4677;1909;2;1;120.0
4678;1910;4;1;1200.0
4679;1910;7;1;400.0
4680;1910;2;1;120.0
4681;1910;1;1;4500.0
4682;1911;4;1;1200.0
4683;1911;1;1;4500.0
4684;1911;2;1;120.0
4685;1911;5;2;1500.0
4686;1912;6;2;350.0
4687;1912;3;1;200.0
4688;1913;5;1;1500.0
4689;1913;6;1;350.0
4690;1914;5;2;1500.0
4691;1914;2;2;120.0
4692;1914;4;1;1200.0
4693;1915;6;1;350.0
4694;1916;6;1;350.0
4695;1916;7;2;400.0
4696;1916;3;1;200.0
4697;1916;1;1;4500.0
4698;1917;3;1;200.0
4699;1918;6;1;350.0
4700;1918;5;2;1500.0
4701;1918;2;1;120.0
4702;1918;3;1;200.0
4703;1919;4;1;1200.0
4704;1919;2;2;120.0
4705;1919;1;2;4500.0
4706;1920;7;2;400.0
4707;1920;1;1;4500.0
4708;1920;6;2;350.0
4709;1920;2;1;120.0
4710;1921;2;2;120.0
4711;1922;2;2;120.0
4712;1923;4;2;1200.0
4713;1923;3;2;200.0
4714;1924;3;2;200.0
4715;1924;2;1;120.0
4716;1924;6;1;350.0
4717;1924;1;1;4500.0
4718;1925;4;2;1200.0
4719;1925;1;1;4500.0
4720;1926;5;1;1500.0
4721;1926;2;2;120.0
4722;1926;4;2;1200.0
4723;1927;2;1;120.0
4724;1928;6;2;350.0
4725;1928;7;1;400.0
4726;1928;1;2;4500.0
4727;1928;4;1;1200.0
4728;1929;2;1;120.0
4729;1929;3;2;200.0
4730;1930;3;1;200.0
4731;1930;2;2;120.0
4732;1930;1;1;4500.0
4733;1931;1;1;4500.0
4734;1931;7;2;400.0
4735;1932;4;2;1200.0
4736;1932;5;2;1500.0
4737;1932;7;1;400.0
4738;1932;3;2;200.0
4739;1933;5;2;1500.0
4740;1933;6;2;350.0
4741;1933;3;1;200.0
4742;1933;7;1;400.0
4743;1934;4;2;1200.0
4744;1934;1;2;4500.0
4745;1934;2;2;120.0
4746;1935;1;1;4500.0
4747;1936;7;1;400.0
4748;1937;1;1;4500.0
4749;1938;7;2;400.0
4750;1939;1;2;4500.0
4751;1939;4;2;1200.0
4752;1940;4;1;1200.0
4753;1941;5;1;1500.0
4754;1941;1;2;4500.0
4755;1941;7;2;400.0
4756;1941;6;1;350.0
4757;1942;5;1;1500.0
4758;1942;1;2;4500.0
4759;1943;4;1;1200.0
4760;1944;5;2;1500.0
4761;1944;1;2;4500.0
4762;1945;2;1;120.0
4763;1946;6;1;350.0
4764;1946;2;2;120.0
4765;1946;3;2;200.0
4766;1946;1;2;4500.0
4767;1947;3;1;200.0
4768;1947;2;1;120.0
4769;1947;4;1;1200.0
4770;1947;6;1;350.0
4771;1948;2;2;120.0
4772;1948;3;2;200.0
4773;1948;5;2;1500.0
4774;1948;6;2;350.0
4775;1949;1;2;4500.0
4776;1949;2;1;120.0
4777;1949;7;1;400.0
4778;1949;5;2;1500.0
4779;1950;7;2;400.0
4780;1950;4;2;1200.0
4781;1951;4;1;1200.0
4782;1951;2;1;120.0
4783;1951;1;1;4500.0
4784;1951;3;2;200.0
4785;1952;1;1;4500.0
4786;1953;4;1;1200.0
4787;1953;7;2;400.0
4788;1953;6;2;350.0
4789;1954;7;1;400.0
4790;1955;1;2;4500.0
4791;1956;6;1;350.0
4792;1956;4;1;1200.0
4793;1956;1;2;4500.0
4794;1956;3;1;200.0
4795;1957;7;2;400.0
4796;1958;3;1;200.0
4797;1959;3;1;200.0
4798;1960;3;1;200.0
4799;1961;6;2;350.0
4800;1961;5;2;1500.0
4801;1961;4;1;1200.0
4802;1962;2;2;120.0
4803;1963;6;2;350.0
4804;1963;1;1;4500.0
4805;1963;4;2;1200.0
4806;1963;5;2;1500.0
4807;1964;2;1;120.0
4808;1965;3;2;200.0
4809;1965;1;1;4500.0
4810;1965;4;1;1200.0
4811;1965;5;1;1500.0
4812;1966;4;2;1200.0
4813;1966;2;1;120.0
4814;1966;6;2;350.0
4815;1967;1;2;4500.0
4816;1968;4;1;1200.0
4817;1968;6;1;350.0
4818;1969;4;2;1200.0
4819;1969;1;1;4500.0
4820;1970;1;2;4500.0
4821;1971;7;1;400.0
4822;1972;6;2;350.0
4823;1973;7;1;400.0
4824;1974;3;2;200.0
4825;1974;6;1;350.0
4826;1975;1;2;4500.0
4827;1976;6;2;350.0
4828;1977;7;1;400.0
4829;1978;3;1;200.0
4830;1978;7;1;400.0
4831;1978;5;2;1500.0
4832;1978;2;2;120.0
4833;1979;5;2;1500.0
4834;1979;4;2;1200.0
4835;1980;5;1;1500.0
4836;1981;7;1;400.0
4837;1982;5;2;1500.0
4838;1982;1;2;4500.0
4839;1982;4;2;1200.0
4840;1983;7;1;400.0
4841;1984;4;1;1200.0
4842;1984;5;2;1500.0
4843;1985;1;2;4500.0
4844;1985;6;2;350.0
4845;1985;7;1;400.0
4846;1985;2;2;120.0
4847;1986;4;2;1200.0
4848;1986;6;2;350.0
4849;1987;3;1;200.0
4850;1988;2;2;120.0
4851;1988;6;1;350.0
4852;1988;1;2;4500.0
4853;1989;3;2;200.0
4854;1990;4;1;1200.0
4855;1991;4;1;1200.0
4856;1991;3;2;200.0
4857;1992;3;1;200.0
4858;1992;1;2;4500.0
4859;1992;4;1;1200.0
4860;1992;5;2;1500.0
4861;1993;7;2;400.0
4862;1993;5;1;1500.0
4863;1993;4;2;1200.0
4864;1994;1;1;4500.0
4865;1994;3;1;200.0
4866;1994;4;2;1200.0
4867;1994;6;1;350.0
4868;1995;5;1;1500.0
4869;1995;3;2;200.0
4870;1996;2;1;120.0
4871;1996;3;2;200.0
4872;1997;5;1;1500.0
4873;1997;7;1;400.0
4874;1997;2;2;120.0
4875;1998;5;1;1500.0
4876;1998;6;2;350.0
4877;1998;7;1;400.0
4878;1998;2;2;120.0
4879;1999;4;1;1200.0
4880;1999;2;2;120.0
4881;1999;5;1;1500.0
4882;1999;7;1;400.0
4883;2000;3;1;200.0
4884;2001;7;1;400.0
4885;2001;1;2;4500.0
4886;2002;7;2;400.0
4887;2002;2;1;120.0
4888;2003;2;2;120.0
4889;2003;4;1;1200.0
4890;2004;2;2;120.0
4891;2004;7;2;400.0
4892;2004;1;1;4500.0
4893;2005;3;2;200.0
4894;2005;6;2;350.0
4895;2005;1;2;4500.0
4896;2005;2;2;120.0
4897;2006;3;1;200.0
4898;2006;1;2;4500.0
4899;2007;6;2;350.0
4900;2007;1;2;4500.0
4901;2007;2;1;120.0
4902;2008;4;1;1200.0
4903;2008;1;1;4500.0
4904;2008;7;2;400.0
4905;2008;5;1;1500.0
4906;2009;7;2;400.0
4907;2010;7;2;400.0
4908;2010;5;1;1500.0
4909;2010;2;2;120.0
4910;2010;1;2;4500.0
4911;2011;5;1;1500.0
4912;2011;1;2;4500.0
4913;2011;2;2;120.0
4914;2011;3;2;200.0
4915;2012;5;2;1500.0
4916;2012;6;2;350.0
4917;2012;7;2;400.0
4918;2012;2;2;120.0
4919;2013;6;2;350.0
4920;2013;1;2;4500.0
4921;2013;3;2;200.0
4922;2014;1;1;4500.0
4923;2015;6;1;350.0
4924;2015;5;1;1500.0
4925;2016;3;2;200.0
4926;2016;2;1;120.0
4927;2016;4;1;1200.0
4928;2016;1;2;4500.0
4929;2017;4;1;1200.0
4930;2018;7;2;400.0
4931;2018;5;1;1500.0
4932;2019;3;1;200.0
4933;2019;2;2;120.0
4934;2019;4;2;1200.0
4935;2019;6;2;350.0
4936;2020;4;2;1200.0
4937;2021;1;1;4500.0
4938;2022;7;2;400.0
4939;2022;2;1;120.0
4940;2022;3;1;200.0
4941;2023;4;2;1200.0
4942;2023;7;2;400.0
4943;2023;3;2;200.0
4944;2024;1;1;4500.0
4945;2024;3;1;200.0
4946;2024;4;2;1200.0
4947;2024;6;2;350.0
4948;2025;7;2;400.0
4949;2025;3;1;200.0
4950;2025;4;2;1200.0
4951;2025;5;2;1500.0
4952;2026;2;1;120.0
4953;2026;7;2;400.0
4954;2026;5;1;1500.0
4955;2027;7;2;400.0
4956;2027;3;2;200.0
4957;2028;7;2;400.0
4958;2028;2;2;120.0
4959;2028;6;1;350.0
4960;2028;4;1;1200.0
4961;2029;6;1;350.0
4962;2029;3;1;200.0
4963;2029;5;1;1500.0
4964;2029;7;2;400.0
4965;2030;7;1;400.0
4966;2030;2;1;120.0
4967;2031;3;2;200.0
4968;2031;2;2;120.0
4969;2032;6;2;350.0
4970;2032;7;1;400.0
4971;2032;4;2;1200.0
4972;2032;3;1;200.0
4973;2033;1;2;4500.0
4974;2033;7;1;400.0
4975;2033;6;1;350.0
4976;2033;2;2;120.0
4977;2034;5;1;1500.0
4978;2034;7;1;400.0
4979;2034;4;1;1200.0
4980;2035;4;2;1200.0
4981;2036;6;1;350.0
4982;2036;4;1;1200.0
4983;2036;5;1;1500.0
4984;2036;2;2;120.0
4985;2037;7;1;400.0
4986;2037;1;2;4500.0
4987;2037;3;2;200.0
4988;2037;4;1;1200.0
4989;2038;1;1;4500.0
4990;2038;2;1;120.0
4991;2038;7;2;400.0
4992;2038;6;1;350.0
4993;2039;3;2;200.0
4994;2039;2;1;120.0
4995;2039;4;2;1200.0
4996;2039;7;2;400.0
4997;2040;3;1;200.0
4998;2040;7;2;400.0
4999;2041;1;1;4500.0
5000;2041;6;2;350.0
5001;2042;3;1;200.0
5002;2042;7;2;400.0
5003;2042;1;2;4500.0
5004;2043;6;2;350.0
5005;2043;3;2;200.0
5006;2043;7;1;400.0
5007;2044;7;1;400.0
5008;2044;1;1;4500.0
5009;2045;2;2;120.0
5010;2045;6;2;350.0
5011;2046;6;2;350.0
5012;2046;5;2;1500.0
5013;2046;1;1;4500.0
5014;2046;4;1;1200.0
5015;2047;6;2;350.0
5016;2047;7;1;400.0
5017;2047;2;1;120.0
5018;2048;7;2;400.0
5019;2048;5;1;1500.0
5020;2049;4;2;1200.0
5021;2050;6;1;350.0
5022;2051;5;2;1500.0
5023;2052;7;2;400.0
5024;2052;1;2;4500.0
5025;2053;1;1;4500.0
5026;2053;4;2;1200.0
5027;2054;3;1;200.0
5028;2054;5;2;1500.0
5029;2055;3;1;200.0
5030;2055;1;1;4500.0
5031;2056;6;2;350.0
5032;2057;4;2;1200.0
5033;2057;5;2;1500.0
5034;2057;3;1;200.0
5035;2057;1;2;4500.0
5036;2058;3;2;200.0
5037;2058;6;2;350.0
5038;2058;7;2;400.0
5039;2059;7;1;400.0
5040;2060;6;1;350.0
5041;2060;1;2;4500.0
5042;2060;4;1;1200.0
5043;2061;6;2;350.0
5044;2062;6;1;350.0
5045;2062;5;1;1500.0
5046;2063;5;2;1500.0
5047;2063;7;1;400.0
5048;2063;3;1;200.0
5049;2063;4;2;1200.0
5050;2064;4;2;1200.0
5051;2064;5;1;1500.0
5052;2064;2;2;120.0
5053;2065;6;1;350.0
5054;2065;2;1;120.0
5055;2065;3;1;200.0
5056;2065;4;2;1200.0
5057;2066;2;1;120.0
5058;2066;3;1;200.0
5059;2066;7;2;400.0
5060;2067;5;1;1500.0
5061;2067;2;1;120.0
5062;2068;1;2;4500.0
5063;2068;6;1;350.0
5064;2069;7;1;400.0
5065;2069;2;1;120.0
5066;2069;5;1;1500.0
5067;2069;6;1;350.0
5068;2070;1;1;4500.0
5069;2070;7;1;400.0
5070;2071;2;1;120.0
5071;2071;7;1;400.0
5072;2072;6;2;350.0
5073;2073;4;1;1200.0
5074;2073;7;2;400.0
5075;2073;1;2;4500.0
5076;2073;5;1;1500.0
5077;2074;5;1;1500.0
