visita_id,cliente_id,data_visita,canal,dispositivo
641,64,2024-09-04,Anúncio,Mobile
642,64,2022-10-24,Anúncio,Desktop
643,64,2024-08-24,Redes Sociais,Mobile
644,65,2022-01-07,Orgânico,Desktop
645,65,2022-06-10,Orgânico,Desktop
646,65,2024-10-22,Orgânico,Mobile
647,66,2022-10-03,Anúncio,Mobile
648,66,2023-11-07,Email,Desktop
649,66,2024-10-21,Email,Desktop
650,66,2023-07-01,Email,Desktop
651,66,2022-02-05,Orgânico,Mobile
652,66,2023-08-18,Orgânico,Mobile
653,66,2022-11-03,Anúncio,Desktop
654,67,2022-12-23,Orgânico,Desktop
655,67,2022-03-09,Email,Desktop
656,67,2022-06-30,Anúncio,Desktop
657,67,2024-07-02,Anúncio,Desktop
658,67,2024-11-10,Email,Desktop
659,67,2022-02-08,Orgânico,Desktop
660,67,2023-08-25,Orgânico,Mobile
661,67,2023-11-02,Redes Sociais,Mobile
662,67,2023-04-24,Anúncio,Mobile
663,67,2022-04-11,Anúncio,Desktop
664,67,2022-06-25,Anúncio,Desktop
665,68,2024-05-20,Anúncio,Mobile
666,69,2024-01-25,Orgânico,Mobile
667,69,2022-05-20,Orgânico,Mobile
668,69,2022-09-27,Redes Sociais,Desktop
669,69,2023-05-21,Anúncio,Desktop
670,69,2024-12-28,Orgânico,Desktop
671,69,2024-07-17,Email,Desktop
672,69,2022-01-09,Anúncio,Mobile
673,69,2024-11-18,Orgânico,Desktop
674,69,2023-04-07,Orgânico,Mobile
675,69,2023-01-25,Email,Desktop
676,69,2022-06-06,Redes Sociais,Mobile
677,69,2022-09-17,Anúncio,Desktop
678,69,2023-12-21,Redes Sociais,Desktop
679,69,2023-09-18,Anúncio,Desktop
680,69,2022-11-16,Anúncio,Mobile
681,69,2024-05-23,Anúncio,Desktop
682,69,2022-09-12,Email,Desktop
683,69,2022-04-22,Orgânico,Mobile
684,69,2024-09-24,Orgânico,Desktop
685,70,2024-12-11,Orgânico,Desktop
686,70,2024-03-22,Anúncio,Desktop
687,70,2024-07-15,Orgânico,Mobile
688,70,2022-08-22,Email,Mobile
689,70,2023-08-02,Anúncio,Desktop
690,70,2022-07-23,Orgânico,Mobile
691,70,2023-04-19,Orgânico,Mobile
692,70,2024-06-23,Anúncio,Desktop
693,70,2022-03-03,Redes Sociais,Desktop
694,70,2023-08-03,Orgânico,Mobile
695,70,2024-01-13,Email,Mobile
696,70,2022-11-07,Redes Sociais,Mobile
697,70,2024-03-19,Email,Desktop
698,70,2022-01-31,Email,Mobile
699,71,2022-12-18,Anúncio,Mobile
700,71,2022-02-27,Anúncio,Desktop
701,72,2024-02-07,Email,Mobile
702,72,2024-09-23,Anúncio,Mobile
703,72,2024-06-04,Redes Sociais,Mobile
704,72,2023-02-01,Redes Sociais,Desktop
705,72,2022-11-09,Anúncio,Desktop
706,72,2024-03-21,Email,Desktop
707,72,2024-03-20,Email,Mobile
708,72,2023-03-26,Redes Sociais,Mobile
709,72,2024-09-12,Anúncio,Mobile
710,72,2022-04-10,Email,Desktop
711,73,2023-07-10,Anúncio,Mobile
712,73,2023-05-06,Redes Sociais,Mobile
713,73,2024-06-10,Anúncio,Desktop
714,73,2024-04-04,Redes Sociais,Mobile
715,73,2022-10-08,Redes Sociais,Mobile
716,73,2024-04-22,Redes Sociais,Desktop
717,73,2022-11-24,Redes Sociais,Mobile
718,73,2024-07-11,Email,Desktop
719,73,2022-01-26,Redes Sociais,Desktop
720,73,2023-11-13,Orgânico,Mobile
721,73,2022-06-18,Orgânico,Mobile
722,73,2022-08-17,Redes Sociais,Mobile
723,73,2023-01-02,Email,Mobile
724,73,2023-06-08,Email,Mobile
725,74,2024-01-02,Orgânico,Mobile
726,74,2022-05-13,Anúncio,Mobile
727,74,2022-09-26,Email,Mobile
728,74,2024-03-01,Orgânico,Mobile
729,74,2022-01-18,Anúncio,Mobile
730,74,2024-03-08,Anúncio,Desktop
731,74,2023-07-05,Orgânico,Desktop
732,74,2024-01-23,Anúncio,Desktop
733,74,2023-10-08,Anúncio,Desktop
734,74,2023-11-09,Anúncio,Desktop
735,75,2024-12-31,Email,Desktop
736,75,2023-03-22,Orgânico,Desktop
737,75,2022-03-11,Anúncio,Desktop
738,75,2024-02-13,Anúncio,Mobile
739,75,2024-08-01,Redes Sociais,Desktop
740,75,2024-08-03,Orgânico,Mobile
741,75,2023-12-26,Orgânico,Desktop
742,75,2022-09-08,Orgânico,Mobile
743,75,2024-12-11,Anúncio,Mobile
744,75,2024-02-20,Anúncio,Mobile
745,75,2024-11-23,Redes Sociais,Desktop
746,75,2022-05-11,Redes Sociais,Desktop
747,75,2023-09-24,Redes Sociais,Desktop
748,75,2024-01-29,Email,Desktop
749,75,2023-05-12,Redes Sociais,Mobile
750,75,2023-09-07,Orgânico,Desktop
751,75,2022-05-13,Redes Sociais,Mobile
752,75,2022-05-01,Anúncio,Desktop
753,76,2022-05-09,Redes Sociais,Desktop
754,76,2022-01-29,Anúncio,Desktop
755,76,2022-11-29,Orgânico,Desktop
756,76,2024-08-01,Email,Mobile
757,76,2022-12-22,Redes Sociais,Mobile
758,77,2022-01-29,Redes Sociais,Desktop
759,77,2024-10-10,Redes Sociais,Desktop
760,77,2022-12-17,Anúncio,Mobile
761,77,2022-10-26,Email,Desktop
762,77,2022-03-05,Redes Sociais,Desktop
763,77,2024-04-13,Anúncio,Mobile
764,77,2023-05-21,Anúncio,Desktop
765,77,2024-03-03,Email,Mobile
766,77,2024-05-07,Anúncio,Mobile
767,77,2024-03-16,Redes Sociais,Mobile
768,77,2024-01-31,Orgânico,Mobile
769,77,2022-10-10,Anúncio,Mobile
770,77,2022-07-17,Redes Sociais,Desktop
771,77,2023-07-10,Email,Desktop
772,78,2024-11-06,Redes Sociais,Mobile
773,78,2023-11-11,Anúncio,Desktop
774,78,2024-06-17,Email,Mobile
775,78,2024-08-19,Email,Desktop
776,78,2023-12-27,Redes Sociais,Desktop
777,78,2022-03-10,Orgânico,Mobile
778,78,2022-09-24,Orgânico,Mobile
779,78,2024-10-05,Anúncio,Desktop
780,78,2023-11-04,Redes Sociais,Desktop
781,78,2022-04-25,Email,Desktop
782,78,2022-01-31,Redes Sociais,Mobile
783,78,2023-09-09,Redes Sociais,Mobile
784,78,2024-10-22,Redes Sociais,Mobile
785,79,2023-11-23,Orgânico,Mobile
786,79,2024-05-10,Email,Mobile
787,79,2022-02-07,Email,Desktop
788,79,2024-07-16,Anúncio,Desktop
789,79,2024-01-07,Orgânico,Mobile
790,80,2022-01-13,Redes Sociais,Desktop
791,80,2024-07-09,Orgânico,Mobile
792,80,2022-11-28,Anúncio,Mobile
793,80,2023-11-28,Redes Sociais,Desktop
794,80,2023-01-22,Email,Mobile
795,81,2022-07-19,Email,Desktop
796,81,2022-07-31,Email,Desktop
797,81,2024-06-02,Email,Mobile
798,81,2023-07-05,Orgânico,Desktop
799,81,2022-09-13,Email,Desktop
800,82,2024-03-25,Email,Mobile
801,82,2024-09-26,Anúncio,Mobile
802,82,2023-11-21,Orgânico,Desktop
803,82,2023-05-22,Email,Desktop
804,82,2024-03-14,Orgânico,Mobile
805,82,2022-08-02,Email,Mobile
806,82,2024-09-04,Orgânico,Desktop
807,82,2023-05-31,Anúncio,Mobile
808,82,2022-03-01,Redes Sociais,Desktop
809,82,2024-10-20,Anúncio,Desktop
810,82,2024-01-27,Anúncio,Mobile
811,82,2023-03-09,Orgânico,Mobile
812,82,2023-02-05,Redes Sociais,Mobile
813,82,2024-09-29,Orgânico,Desktop
814,82,2023-02-02,Orgânico,Desktop
815,82,2022-06-07,Redes Sociais,Mobile
816,83,2023-08-12,Anúncio,Mobile
817,83,2023-03-22,Anúncio,Mobile
818,83,2024-07-17,Email,Mobile
819,83,2022-01-17,Redes Sociais,Mobile
820,83,2022-11-22,Redes Sociais,Desktop
821,83,2023-09-05,Anúncio,Desktop
822,83,2024-07-09,Email,Desktop
823,84,2022-12-10,Orgânico,Mobile
824,84,2024-05-08,Email,Desktop
825,84,2023-03-21,Orgânico,Desktop
826,84,2023-08-15,Redes Sociais,Desktop
827,84,2024-10-14,Email,Desktop
828,84,2023-06-08,Redes Sociais,Mobile
829,84,2022-01-21,Anúncio,Mobile
830,84,2022-08-16,Email,Mobile
831,84,2024-03-19,Anúncio,Desktop
832,84,2023-02-08,Orgânico,Desktop
833,85,2023-03-13,Orgânico,Desktop
834,85,2022-09-16,Email,Desktop
835,85,2022-04-13,Orgânico,Mobile
836,85,2024-02-08,Orgânico,Desktop
837,85,2024-03-23,Anúncio,Mobile
838,85,2023-04-08,Orgânico,Desktop
839,85,2023-05-21,Anúncio,Mobile
840,85,2024-03-24,Redes Sociais,Desktop
841,85,2024-09-17,Orgânico,Desktop
842,86,2022-08-20,Email,Desktop
843,86,2023-05-11,Email,Mobile
844,86,2023-05-17,Redes Sociais,Mobile
845,86,2022-10-15,Email,Desktop
846,86,2024-11-26,Anúncio,Mobile
847,86,2023-05-23,Redes Sociais,Desktop
848,86,2024-07-04,Anúncio,Desktop
849,86,2022-03-27,Redes Sociais,Desktop
850,86,2022-02-22,Email,Mobile
851,86,2023-03-09,Email,Mobile
852,86,2022-04-10,Anúncio,Mobile
853,86,2023-02-07,Email,Mobile
854,86,2023-02-19,Redes Sociais,Mobile
855,86,2023-11-08,Redes Sociais,Mobile
856,86,2022-03-25,Redes Sociais,Desktop
857,86,2023-01-23,Anúncio,Desktop
858,86,2022-02-28,Anúncio,Mobile
859,87,2024-07-12,Email,Desktop
860,87,2022-05-03,Email,Mobile
861,87,2023-03-15,Anúncio,Desktop
862,87,2022-04-28,Anúncio,Mobile
863,87,2024-06-23,Redes Sociais,Mobile
864,87,2024-05-25,Email,Mobile
865,87,2024-07-23,Anúncio,Desktop
866,87,2022-03-16,Redes Sociais,Mobile
867,87,2022-01-21,Anúncio,Mobile
868,87,2024-11-04,Redes Sociais,Desktop
869,87,2023-01-07,Email,Desktop
870,88,2024-12-28,Email,Desktop
871,88,2024-04-25,Email,Mobile
872,88,2023-01-06,Redes Sociais,Mobile
873,88,2023-10-23,Anúncio,Desktop
874,88,2024-08-25,Redes Sociais,Mobile
875,88,2023-05-27,Orgânico,Mobile
876,88,2022-08-14,Anúncio,Desktop
877,88,2023-12-19,Redes Sociais,Desktop
878,88,2023-09-04,Email,Mobile
879,88,2024-02-09,Redes Sociais,Mobile
880,88,2024-07-13,Orgânico,Desktop
881,88,2023-10-09,Anúncio,Desktop
882,88,2023-10-16,Email,Desktop
883,88,2024-09-03,Email,Desktop
884,88,2023-01-06,Email,Desktop
885,88,2024-04-29,Email,Mobile
886,88,2022-10-07,Anúncio,Desktop
887,88,2024-12-06,Redes Sociais,Mobile
888,89,2022-10-01,Email,Desktop
889,90,2023-10-30,Email,Desktop
890,90,2023-12-12,Redes Sociais,Mobile
891,90,2024-01-16,Redes Sociais,Desktop
892,90,2023-08-28,Anúncio,Desktop
893,90,2023-01-14,Anúncio,Desktop
894,90,2023-04-11,Email,Desktop
895,90,2023-09-10,Anúncio,Mobile
896,90,2022-11-05,Email,Desktop
897,90,2022-04-10,Orgânico,Mobile
898,90,2022-10-13,Email,Mobile
899,90,2022-03-04,Redes Sociais,Desktop
900,91,2024-01-08,Redes Sociais,Mobile
901,91,2024-07-24,Email,Mobile
902,91,2023-04-21,Redes Sociais,Desktop
903,91,2022-02-22,Anúncio,Desktop
904,91,2023-02-13,Redes Sociais,Desktop
905,92,2024-04-14,Email,Mobile
906,92,2023-01-02,Anúncio,Desktop
907,92,2023-01-15,Redes Sociais,Desktop
908,92,2024-04-14,Redes Sociais,Mobile
909,92,2024-07-07,Orgânico,Mobile
910,93,2023-02-07,Anúncio,Mobile
911,93,2022-07-29,Orgânico,Desktop
912,93,2022-06-22,Anúncio,Mobile
913,93,2024-03-03,Redes Sociais,Mobile
914,93,2022-04-29,Redes Sociais,Desktop
915,93,2022-11-20,Redes Sociais,Mobile
916,93,2022-10-11,Orgânico,Mobile
917,93,2024-07-17,Email,Desktop
918,93,2022-12-05,Anúncio,Desktop
919,93,2022-04-15,Anúncio,Mobile
920,93,2024-02-09,Email,Desktop
921,93,2024-02-02,Email,Desktop
922,93,2023-01-14,Anúncio,Desktop
923,93,2023-12-14,Redes Sociais,Desktop
924,94,2024-01-08,Email,Mobile
925,95,2023-03-20,Orgânico,Mobile
926,95,2024-10-26,Email,Mobile
927,95,2024-01-19,Redes Sociais,Desktop
928,95,2022-06-04,Orgânico,Mobile
929,95,2023-05-15,Orgânico,Desktop
930,95,2023-12-10,Orgânico,Desktop
931,95,2024-02-15,Orgânico,Desktop
932,95,2022-05-17,Email,Mobile
933,96,2023-03-13,Anúncio,Desktop
934,96,2024-02-03,Anúncio,Mobile
935,96,2024-07-30,Email,Desktop
936,97,2024-10-28,Redes Sociais,Mobile
937,97,2023-11-06,Orgânico,Desktop
938,97,2022-02-07,Email,Desktop
939,97,2023-02-25,Redes Sociais,Desktop
940,97,2024-01-18,Redes Sociais,Mobile
941,97,2022-11-04,Anúncio,Desktop
942,97,2024-01-03,Orgânico,Mobile
943,97,2023-03-20,Orgânico,Mobile
944,97,2023-02-09,Anúncio,Mobile
945,97,2024-02-17,Anúncio,Desktop
946,97,2022-04-25,Orgânico,Mobile
947,97,2022-03-06,Email,Mobile
948,97,2022-08-27,Anúncio,Desktop
949,97,2024-08-26,Orgânico,Mobile
950,98,2024-06-25,Email,Desktop
951,98,2024-07-09,Orgânico,Mobile
952,98,2022-08-05,Redes Sociais,Desktop
953,99,2022-02-22,Anúncio,Desktop
954,99,2024-09-25,Email,Desktop
955,99,2023-01-20,Email,Desktop
956,99,2024-06-18,Orgânico,Desktop
957,100,2024-10-12,Redes Sociais,Mobile
958,100,2024-05-04,Email,Desktop
959,100,2022-01-22,Orgânico,Mobile
960,100,2022-07-11,Redes Sociais,Mobile
961,100,2023-01-31,Redes Sociais,Desktop
962,100,2024-10-15,Redes Sociais,Mobile
963,100,2024-05-23,Anúncio,Desktop
964,100,2022-03-31,Email,Mobile
965,100,2022-08-21,Anúncio,Mobile
966,100,2023-03-15,Redes Sociais,Desktop
967,100,2022-12-11,Email,Desktop
968,100,2023-10-19,Anúncio,Mobile
969,101,2022-10-11,Email,Mobile
970,101,2022-08-11,Email,Mobile
971,101,2022-12-23,Orgânico,Mobile
972,101,2024-05-08,Orgânico,Mobile
973,101,2024-10-11,Orgânico,Mobile
974,101,2024-11-20,Orgânico,Desktop
975,101,2022-12-29,Anúncio,Mobile
976,101,2023-10-30,Redes Sociais,Mobile
977,101,2022-04-09,Redes Sociais,Mobile
978,101,2024-04-18,Anúncio,Desktop
979,101,2022-03-03,Orgânico,Mobile
980,101,2024-10-06,Anúncio,Desktop
981,101,2023-01-27,Orgânico,Desktop
982,101,2023-08-26,Orgânico,Desktop
983,101,2022-12-03,Anúncio,Desktop
984,101,2024-01-22,Email,Mobile
985,101,2024-05-30,Email,Mobile
986,101,2022-09-11,Orgânico,Desktop
987,102,2023-01-11,Email,Desktop
988,102,2022-06-15,Anúncio,Mobile
989,102,2024-05-10,Orgânico,Desktop
990,102,2023-05-18,Orgânico,Mobile
991,102,2023-08-08,Redes Sociais,Desktop
992,102,2023-11-19,Email,Desktop
993,102,2023-02-06,Redes Sociais,Desktop
994,102,2023-06-02,Anúncio,Desktop
995,102,2022-04-26,Redes Sociais,Desktop
996,102,2022-08-18,Email,Desktop
997,102,2022-07-29,Email,Desktop
998,102,2022-04-06,Anúncio,Desktop
999,102,2024-01-26,Anúncio,Mobile
1000,102,2023-01-29,Email,Mobile
1001,102,2024-04-23,Orgânico,Desktop
1002,102,2023-08-05,Redes Sociais,Desktop
1003,103,2024-03-01,Orgânico,Desktop
1004,103,2022-08-09,Email,Desktop
1005,103,2024-12-05,Anúncio,Desktop
1006,103,2024-02-27,Redes Sociais,Desktop
1007,103,2022-02-08,Orgânico,Desktop
1008,104,2022-06-10,Redes Sociais,Mobile
1009,104,2024-12-13,Email,Desktop
1010,105,2024-08-24,Anúncio,Mobile
1011,105,2024-10-10,Anúncio,Mobile
1012,105,2024-04-03,Redes Sociais,Desktop
1013,105,2023-12-02,Redes Sociais,Mobile
1014,105,2024-12-03,Email,Desktop
1015,105,2022-06-07,Orgânico,Mobile
1016,105,2024-05-01,Email,Desktop
1017,105,2022-02-14,Email,Mobile
1018,105,2023-03-19,Anúncio,Mobile
1019,105,2022-06-26,Email,Mobile
1020,105,2022-09-24,Anúncio,Desktop
1021,105,2023-05-04,Anúncio,Mobile
1022,105,2024-09-22,Orgânico,Mobile
1023,105,2024-05-21,Anúncio,Desktop
1024,105,2023-07-06,Redes Sociais,Mobile
1025,105,2023-08-17,Orgânico,Mobile
1026,105,2022-03-24,Redes Sociais,Desktop
1027,105,2024-02-23,Email,Desktop
1028,106,2023-11-23,Email,Mobile
1029,106,2023-11-20,Orgânico,Desktop
1030,106,2024-04-18,Anúncio,Mobile
1031,106,2022-02-18,Email,Mobile
1032,106,2022-10-20,Email,Desktop
1033,106,2022-11-07,Orgânico,Mobile
1034,106,2023-10-01,Anúncio,Mobile
1035,106,2023-08-28,Anúncio,Mobile
1036,106,2022-08-13,Redes Sociais,Desktop
1037,106,2022-01-11,Orgânico,Desktop
1038,106,2022-02-04,Redes Sociais,Desktop
1039,106,2023-03-17,Orgânico,Mobile
1040,106,2023-08-18,Anúncio,Mobile
1041,106,2022-12-10,Email,Mobile
1042,106,2024-09-15,Email,Desktop
1043,106,2024-06-27,Redes Sociais,Desktop
1044,106,2023-06-11,Orgânico,Mobile
1045,106,2022-07-15,Redes Sociais,Mobile
1046,107,2024-10-17,Email,Mobile
1047,107,2024-03-15,Orgânico,Mobile
1048,108,2024-08-24,Anúncio,Desktop
1049,108,2022-08-17,Anúncio,Mobile
1050,108,2023-12-16,Email,Desktop
1051,108,2023-07-27,Anúncio,Mobile
1052,108,2023-09-07,Redes Sociais,Desktop
1053,108,2024-05-24,Redes Sociais,Desktop
1054,108,2022-11-20,Anúncio,Desktop
1055,108,2022-06-14,Orgânico,Desktop
1056,108,2024-03-08,Redes Sociais,Mobile
1057,108,2022-07-12,Redes Sociais,Desktop
1058,108,2023-06-14,Anúncio,Desktop
1059,108,2022-05-19,Orgânico,Mobile
1060,109,2024-05-18,Email,Mobile
1061,109,2024-12-11,Redes Sociais,Desktop
1062,109,2023-12-19,Redes Sociais,Mobile
1063,109,2023-02-05,Redes Sociais,Desktop
1064,109,2023-08-28,Email,Mobile
1065,109,2024-07-10,Orgânico,Mobile
1066,109,2023-08-21,Orgânico,Mobile
1067,109,2023-05-29,Redes Sociais,Desktop
1068,109,2024-10-26,Email,Mobile
1069,109,2023-12-18,Anúncio,Mobile
1070,109,2023-08-24,Anúncio,Mobile
1071,109,2023-04-13,Orgânico,Desktop
1072,109,2024-12-15,Email,Mobile
1073,110,2023-09-24,Email,Mobile
1074,110,2023-06-04,Email,Mobile
1075,110,2022-10-02,Orgânico,Desktop
1076,110,2023-08-21,Email,Desktop
1077,110,2023-07-12,Orgânico,Mobile
1078,110,2022-05-21,Orgânico,Mobile
1079,110,2023-12-31,Orgânico,Mobile
1080,110,2023-01-12,Email,Desktop
1081,110,2024-01-21,Redes Sociais,Mobile
1082,110,2024-09-21,Email,Mobile
1083,110,2023-04-07,Email,Desktop
1084,110,2023-04-22,Redes Sociais,Mobile
1085,110,2024-03-18,Orgânico,Mobile
1086,110,2022-02-26,Redes Sociais,Desktop
1087,111,2024-01-08,Anúncio,Desktop
1088,111,2022-12-29,Email,Desktop
1089,111,2022-12-22,Email,Desktop
1090,111,2023-07-09,Redes Sociais,Mobile
1091,111,2022-06-04,Anúncio,Mobile
1092,111,2024-01-19,Orgânico,Desktop
1093,111,2022-11-17,Anúncio,Desktop
1094,111,2024-11-11,Orgânico,Desktop
1095,111,2024-05-07,Email,Mobile
1096,111,2022-06-25,Anúncio,Mobile
1097,111,2024-08-23,Anúncio,Mobile
1098,112,2022-10-29,Email,Desktop
1099,112,2023-12-17,Anúncio,Mobile
1100,112,2022-09-25,Anúncio,Desktop
1101,112,2023-07-05,Redes Sociais,Mobile
1102,112,2022-11-10,Email,Desktop
1103,112,2023-12-14,Email,Mobile
1104,112,2023-12-01,Anúncio,Desktop
1105,112,2022-09-28,Redes Sociais,Mobile
1106,112,2023-02-19,Anúncio,Mobile
1107,112,2024-12-15,Redes Sociais,Mobile
1108,113,2023-09-20,Email,Desktop
1109,113,2024-12-16,Anúncio,Desktop
1110,113,2022-03-12,Redes Sociais,Desktop
1111,113,2023-08-17,Email,Mobile
1112,113,2023-08-23,Anúncio,Desktop
1113,113,2022-03-25,Anúncio,Mobile
1114,113,2024-04-18,Anúncio,Desktop
1115,113,2024-03-20,Orgânico,Mobile
1116,113,2024-12-24,Anúncio,Desktop
1117,113,2024-02-08,Redes Sociais,Desktop
1118,113,2023-04-16,Orgânico,Desktop
1119,113,2023-01-31,Anúncio,Desktop
1120,113,2024-05-14,Email,Desktop
1121,113,2022-01-24,Email,Mobile
1122,113,2022-11-07,Orgânico,Desktop
1123,114,2023-10-26,Anúncio,Desktop
1124,114,2023-12-07,Email,Desktop
1125,114,2022-11-17,Orgânico,Mobile
1126,114,2024-08-04,Redes Sociais,Mobile
1127,114,2024-04-28,Anúncio,Desktop
1128,114,2022-02-11,Email,Mobile
1129,114,2024-07-27,Redes Sociais,Desktop
1130,114,2024-06-28,Email,Mobile
1131,114,2023-07-08,Anúncio,Desktop
1132,114,2024-03-10,Anúncio,Desktop
1133,114,2022-01-26,Redes Sociais,Mobile
1134,114,2022-02-25,Orgânico,Desktop
1135,114,2022-04-16,Anúncio,Mobile
1136,115,2024-08-24,Email,Mobile
1137,115,2024-03-12,Anúncio,Mobile
1138,115,2023-08-08,Email,Mobile
1139,115,2024-09-05,Email,Desktop
1140,115,2022-06-17,Orgânico,Desktop
1141,115,2024-06-23,Orgânico,Desktop
1142,115,2022-05-30,Anúncio,Desktop
1143,116,2022-10-26,Redes Sociais,Mobile
1144,116,2023-10-08,Redes Sociais,Desktop
1145,116,2023-09-30,Redes Sociais,Mobile
1146,116,2023-04-09,Orgânico,Desktop
1147,116,2024-06-15,Redes Sociais,Mobile
1148,116,2023-05-02,Redes Sociais,Desktop
1149,116,2022-06-14,Orgânico,Mobile
1150,116,2022-07-11,Anúncio,Desktop
1151,116,2023-07-28,Email,Mobile
1152,116,2023-01-16,Orgânico,Desktop
1153,117,2023-12-01,Anúncio,Mobile
1154,117,2023-05-20,Anúncio,Desktop
1155,117,2022-02-06,Email,Mobile
1156,117,2024-02-04,Redes Sociais,Desktop
1157,117,2023-12-07,Email,Mobile
1158,117,2023-06-24,Redes Sociais,Mobile
1159,117,2023-01-29,Orgânico,Desktop
1160,117,2023-08-20,Orgânico,Desktop
1161,117,2023-03-17,Orgânico,Mobile
1162,117,2024-07-06,Email,Mobile
1163,117,2024-12-30,Email,Mobile
1164,117,2022-08-24,Orgânico,Mobile
1165,117,2024-10-29,Email,Mobile
1166,117,2022-08-13,Redes Sociais,Desktop
1167,117,2023-08-05,Orgânico,Mobile
1168,118,2022-06-18,Anúncio,Mobile
1169,118,2022-01-14,Email,Desktop
1170,119,2024-11-17,Email,Desktop
1171,119,2023-12-17,Email,Mobile
1172,119,2022-04-14,Anúncio,Desktop
1173,119,2023-10-01,Anúncio,Desktop
1174,119,2024-02-08,Redes Sociais,Mobile
1175,119,2024-12-24,Redes Sociais,Desktop
1176,119,2022-07-07,Orgânico,Desktop
1177,119,2022-04-15,Anúncio,Desktop
1178,119,2022-04-20,Email,Mobile
1179,119,2022-12-20,Redes Sociais,Mobile
1180,119,2024-12-24,Orgânico,Mobile
1181,119,2023-08-15,Redes Sociais,Mobile
1182,119,2023-06-24,Redes Sociais,Mobile
1183,119,2023-09-13,Redes Sociais,Mobile
1184,119,2024-06-27,Anúncio,Mobile
1185,120,2024-09-18,Redes Sociais,Mobile
1186,120,2022-05-03,Email,Mobile
1187,120,2023-04-02,Anúncio,Desktop
1188,120,2024-07-05,Orgânico,Mobile
1189,120,2023-12-10,Anúncio,Desktop
1190,120,2024-11-09,Email,Mobile
1191,120,2022-12-22,Anúncio,Desktop
1192,120,2024-03-03,Redes Sociais,Mobile
1193,120,2024-09-08,Redes Sociais,Desktop
1194,120,2024-03-12,Redes Sociais,Desktop
1195,121,2022-12-16,Anúncio,Desktop
1196,121,2024-06-30,Email,Mobile
1197,121,2023-08-07,Email,Desktop
1198,121,2022-02-22,Email,Desktop
1199,121,2022-05-27,Redes Sociais,Desktop
1200,121,2023-09-21,Redes Sociais,Desktop
1201,122,2022-06-27,Anúncio,Desktop
1202,122,2024-05-27,Redes Sociais,Mobile
1203,122,2024-01-29,Email,Mobile
1204,122,2023-03-21,Anúncio,Desktop
1205,122,2023-12-09,Anúncio,Mobile
1206,122,2022-05-25,Redes Sociais,Mobile
1207,122,2024-01-23,Anúncio,Mobile
1208,122,2023-04-22,Redes Sociais,Desktop
1209,122,2023-10-28,Email,Desktop
1210,122,2023-06-15,Redes Sociais,Desktop
1211,122,2023-11-12,Email,Mobile
1212,122,2024-12-06,Orgânico,Mobile
1213,122,2022-05-24,Orgânico,Desktop
1214,122,2023-11-12,Orgânico,Mobile
1215,122,2022-03-26,Email,Desktop
1216,122,2023-04-27,Email,Mobile
1217,122,2022-10-24,Email,Desktop
1218,122,2024-08-07,Email,Desktop
1219,123,2022-04-15,Orgânico,Mobile
1220,123,2022-11-26,Redes Sociais,Desktop
1221,123,2023-01-17,Anúncio,Mobile
1222,123,2024-04-22,Anúncio,Desktop
1223,123,2023-01-31,Orgânico,Mobile
1224,124,2023-03-26,Redes Sociais,Mobile
1225,124,2022-01-20,Redes Sociais,Desktop
1226,124,2023-02-22,Orgânico,Desktop
1227,124,2024-11-20,Anúncio,Desktop
1228,124,2022-07-05,Email,Desktop
1229,124,2022-09-10,Redes Sociais,Desktop
1230,124,2022-08-11,Redes Sociais,Mobile
1231,124,2024-05-03,Orgânico,Desktop
1232,124,2024-07-01,Anúncio,Mobile
1233,124,2023-06-05,Anúncio,Desktop
1234,124,2024-07-05,Email,Mobile
1235,124,2022-10-18,Orgânico,Mobile
1236,124,2023-12-16,Email,Desktop
1237,124,2024-10-24,Redes Sociais,Desktop
1238,124,2024-05-19,Redes Sociais,Desktop
1239,124,2024-07-28,Email,Desktop
1240,125,2023-10-13,Orgânico,Mobile
1241,125,2022-03-18,Email,Desktop
1242,125,2023-02-14,Anúncio,Desktop
1243,125,2023-07-05,Email,Desktop
1244,126,2022-03-29,Redes Sociais,Mobile
1245,126,2023-06-24,Orgânico,Desktop
1246,126,2024-09-08,Orgânico,Desktop
1247,126,2022-05-22,Orgânico,Desktop
1248,126,2022-12-18,Orgânico,Mobile
1249,126,2022-06-01,Anúncio,Desktop
1250,126,2023-10-15,Anúncio,Mobile
1251,126,2023-09-16,Email,Desktop
1252,126,2023-12-22,Email,Mobile
1253,126,2022-09-21,Email,Mobile
1254,126,2023-08-19,Email,Desktop
1255,126,2024-12-18,Orgânico,Mobile
1256,126,2022-03-04,Anúncio,Mobile
1257,126,2023-07-15,Redes Sociais,Desktop
1258,126,2024-08-12,Email,Mobile
1259,126,2024-04-29,Redes Sociais,Desktop
1260,126,2023-08-29,Orgânico,Mobile
1261,126,2024-04-09,Redes Sociais,Mobile
1262,126,2024-01-16,Anúncio,Desktop
1263,127,2024-07-30,Email,Mobile
1264,127,2024-07-28,Redes Sociais,Mobile
1265,127,2024-01-05,Anúncio,Mobile
1266,127,2024-12-25,Anúncio,Desktop
